uid,age,brand,car_type,fuel,id,mileage,mileage_per_year,name,power,price_model,price_usd_est,price_usd_final,source,source_file,trans,year,price_per_hp,price_per_mile
8920,,Peugeot,Other,,,150000.0,,Nan,60.0,2000.0,28704.0,2000.0,,cars_with_price_est_20k.csv,Other,2016.0,33.333333333333336,0.013333333333333334
8921,,Audi,Other,Diesel,,150000.0,,A3,140.0,7290.0,29787.264000000003,7290.0,,cars_with_price_est_20k.csv,Other,2004.0,52.07142857142857,0.0486
8922,,BMW,Other,Petrol,,150000.0,,5Er,150.0,1250.0,11171.160000000002,1250.0,,cars_with_price_est_20k.csv,Other,1997.0,8.333333333333334,0.008333333333333333
8923,,Nissan,Other,Petrol,,125000.0,,Note,88.0,4150.0,20613.12,4150.0,,cars_with_price_est_20k.csv,Other,2008.0,47.15909090909091,0.0332
8924,,Alfa Romeo,Other,Petrol,,150000.0,,Spider,150.0,2200.0,11171.160000000002,2200.0,,cars_with_price_est_20k.csv,Other,1997.0,14.666666666666666,0.014666666666666666
8925,,Skoda,Other,Petrol,,150000.0,,Fabia,100.0,2800.0,17160.0,2800.0,,cars_with_price_est_20k.csv,Other,2005.0,28.0,0.018666666666666668
8926,,Ford,Other,Petrol,,150000.0,,Mondeo,116.0,500.0,11913.408,11913.408,,cars_with_price_est_20k.csv,Other,1999.0,102.70179310344827,0.07942272
8927,,Skoda,Other,Diesel,,90000.0,,Fabia,75.0,7800.0,23620.8,7800.0,,cars_with_price_est_20k.csv,Other,2010.0,104.0,0.08666666666666667
8928,,Volkswagen,Other,Petrol,,150000.0,,Polo,60.0,0.0,10620.48,10620.48,,cars_with_price_est_20k.csv,Other,1999.0,177.00799999999998,0.0708032
8929,,Land Rover,Other,Diesel,,40000.0,,Discovery,245.0,39900.0,39741.03,39900.0,,cars_with_price_est_20k.csv,Automatic,2011.0,162.85714285714286,0.9975
8930,,Peugeot,Other,Petrol,,150000.0,,2 Reihe,75.0,1999.0,14523.6,1999.0,,cars_with_price_est_20k.csv,Automatic,2003.0,26.653333333333332,0.013326666666666667
8931,,Volkswagen,Hatchback,Petrol,,150000.0,,Golf,101.0,550.0,8753.472,8753.472,,cars_with_price_est_20k.csv,Other,1996.0,86.6680396039604,0.058356479999999995
8932,,Dacia,Other,Petrol,,125000.0,,Sandero,75.0,1999.0,17853.825,1999.0,,cars_with_price_est_20k.csv,Other,2009.0,26.653333333333332,0.015992
8933,,Opel,Other,CNG/LPG,,150000.0,,Astra,116.0,1300.0,12879.36,1300.0,,cars_with_price_est_20k.csv,Other,2000.0,11.206896551724139,0.008666666666666666
8934,,Seat,Other,Petrol,,150000.0,,Ibiza,90.0,150.0,8561.28,8561.28,,cars_with_price_est_20k.csv,Other,1996.0,95.12533333333334,0.057075200000000006
8935,,Nissan,Other,Petrol,,150000.0,,Micra,55.0,180.0,7239.96,7239.96,,cars_with_price_est_20k.csv,Other,1994.0,131.63563636363637,0.0482664
8936,,Land Rover,Other,Petrol,,150000.0,,Freelander,117.0,2150.0,14565.7512,2150.0,,cars_with_price_est_20k.csv,Other,2001.0,18.376068376068375,0.014333333333333333
8937,,Audi,Other,Petrol,,150000.0,,A4,150.0,800.0,19836.960000000003,19836.960000000003,,cars_with_price_est_20k.csv,Automatic,1998.0,132.24640000000002,0.13224640000000001
8938,,Volkswagen,Other,Petrol,,100000.0,,Fox,60.0,3900.0,22411.2,3900.0,,cars_with_price_est_20k.csv,Other,2010.0,65.0,0.039
8939,,Opel,Other,Petrol,,150000.0,,Corsa,60.0,900.0,30139.2,30139.2,,cars_with_price_est_20k.csv,Other,2017.0,502.32,0.200928
8940,,Volkswagen,Other,Diesel,,150000.0,,Passat,140.0,10950.0,26956.800000000003,10950.0,,cars_with_price_est_20k.csv,Automatic,2012.0,78.21428571428571,0.073
8941,,Hyundai,Other,Petrol,,150000.0,,Andere,197.0,3480.0,18253.872,3480.0,,cars_with_price_est_20k.csv,Automatic,2003.0,17.66497461928934,0.0232
8942,,Opel,Other,Petrol,,150000.0,,Astra,105.0,3750.0,18276.96,3750.0,,cars_with_price_est_20k.csv,Other,2006.0,35.714285714285715,0.025
8943,,BMW,Other,Petrol,,150000.0,,3Er,192.0,5200.0,16678.7712,5200.0,,cars_with_price_est_20k.csv,Other,2001.0,27.083333333333332,0.034666666666666665
8944,,Skoda,Other,Diesel,,40000.0,,Octavia,140.0,20990.0,35912.16,20990.0,,cars_with_price_est_20k.csv,Other,2013.0,149.92857142857142,0.52475
8945,,Mercedes-Benz,Other,Petrol,,90000.0,,Sl,306.0,19900.0,22644.63936,19900.0,,cars_with_price_est_20k.csv,Automatic,2001.0,65.0326797385621,0.22111111111111112
8946,,Mitsubishi,Other,Diesel,,100000.0,,Pajero,99.0,7750.0,15680.7756,7750.0,,cars_with_price_est_20k.csv,Other,2001.0,78.28282828282828,0.0775
8947,,BMW,Other,Petrol,,150000.0,,3Er,150.0,3100.0,14414.400000000003,3100.0,,cars_with_price_est_20k.csv,Other,2000.0,20.666666666666668,0.020666666666666667
8948,,Mercedes-Benz,Other,Petrol,,150000.0,,E Klasse,136.0,7150.0,5794.5888,7150.0,,cars_with_price_est_20k.csv,Automatic,1982.0,52.5735294117647,0.04766666666666667
8949,,Ford,Other,Diesel,,150000.0,,Transit,86.0,2950.0,17589.311999999998,2950.0,,cars_with_price_est_20k.csv,Other,2006.0,34.30232558139535,0.019666666666666666
8950,,Seat,Other,Diesel,,40000.0,,Leon,184.0,23500.0,41122.944,23500.0,,cars_with_price_est_20k.csv,Automatic,2014.0,127.71739130434783,0.5875
8951,,Renault,Other,Diesel,,10000.0,,Kangoo,90.0,15200.0,38431.68,15200.0,,cars_with_price_est_20k.csv,Other,2015.0,168.88888888888889,1.52
8952,,BMW,Other,Petrol,,150000.0,,5Er,218.0,12000.0,24699.7296,12000.0,,cars_with_price_est_20k.csv,Automatic,2007.0,55.04587155963303,0.08
8953,,Opel,Other,Diesel,,100000.0,,Insignia,160.0,12500.0,26113.92,12500.0,,cars_with_price_est_20k.csv,Other,2009.0,78.125,0.125
8954,,Mercedes-Benz,Other,Petrol,,150000.0,,C Klasse,122.0,3300.0,14706.6192,3300.0,,cars_with_price_est_20k.csv,Other,2001.0,27.049180327868854,0.022
8955,,Mercedes-Benz,Other,Petrol,,150000.0,,Slk,163.0,7200.0,15861.7368,7200.0,,cars_with_price_est_20k.csv,Other,2001.0,44.171779141104295,0.048
8956,,Jeep,Other,Diesel,,150000.0,,Cherokee,163.0,6800.0,20376.096,6800.0,,cars_with_price_est_20k.csv,Other,2006.0,41.717791411042946,0.04533333333333334
8957,,Fiat,Other,Diesel,,150000.0,,Stilo,,460.0,13127.4,13127.4,,cars_with_price_est_20k.csv,,2005.0,,0.087516
8958,,BMW,Other,Petrol,,150000.0,,3Er,116.0,3200.0,35498.736000000004,3200.0,,cars_with_price_est_20k.csv,Other,2017.0,27.586206896551722,0.021333333333333333
8959,,Opel,Other,Petrol,,125000.0,,Astra,75.0,1199.0,10659.0,1199.0,,cars_with_price_est_20k.csv,Other,1998.0,15.986666666666666,0.009592
8960,,Mercedes-Benz,Other,Diesel,,150000.0,,C Klasse,145.0,2900.0,16425.864,2900.0,,cars_with_price_est_20k.csv,Automatic,2002.0,20.0,0.019333333333333334
8961,,Volkswagen,Hatchback,Petrol,,80000.0,,Golf,60.0,1350.0,36674.88,1350.0,,cars_with_price_est_20k.csv,Other,2018.0,22.5,0.016875
8962,,Nissan,Other,Petrol,,100000.0,,Micra,65.0,4150.0,18771.120000000003,4150.0,,cars_with_price_est_20k.csv,Other,2006.0,63.84615384615385,0.0415
8963,,Volkswagen,Hatchback,Petrol,,150000.0,,Golf,101.0,1300.0,11567.088,1300.0,,cars_with_price_est_20k.csv,Other,1999.0,12.871287128712872,0.008666666666666666
8964,,BMW,Other,Petrol,,70000.0,,3Er,171.0,4500.0,9306.93456,4500.0,,cars_with_price_est_20k.csv,Other,1988.0,26.31578947368421,0.06428571428571428
8965,,BMW,Other,Petrol,,150000.0,,3Er,170.0,4999.0,17179.344,4999.0,,cars_with_price_est_20k.csv,Other,2002.0,29.405882352941177,0.033326666666666664
8966,,Mercedes-Benz,Other,Diesel,,150000.0,,C Klasse,102.0,1350.0,11182.9536,1350.0,,cars_with_price_est_20k.csv,Other,1998.0,13.235294117647058,0.009
8967,,Volkswagen,Hatchback,Diesel,,150000.0,,Golf,110.0,7800.0,21322.08,7800.0,,cars_with_price_est_20k.csv,Other,2009.0,70.9090909090909,0.052
8968,,Hyundai,Other,Petrol,,50000.0,,I Reihe,109.0,7980.0,31272.960000000003,7980.0,,cars_with_price_est_20k.csv,Other,2012.0,73.21100917431193,0.1596
8969,,Sonstige Autos,Other,Petrol,,80000.0,,Nan,65.0,0.0,8227.793700000002,8227.793700000002,,cars_with_price_est_20k.csv,Other,1991.0,126.58144153846158,0.10284742125000003
8970,,Volkswagen,Other,Petrol,,150000.0,,Polo,101.0,1899.0,10629.216,1899.0,,cars_with_price_est_20k.csv,Other,1998.0,18.801980198019802,0.01266
8971,,Mercedes-Benz,Other,,,60000.0,,Andere,,22500.0,23857.092,22500.0,,cars_with_price_est_20k.csv,,2009.0,,0.375
8972,,Volkswagen,Other,Diesel,,150000.0,,Transporter,75.0,1200.0,6002.099999999999,1200.0,,cars_with_price_est_20k.csv,Other,1987.0,16.0,0.008
8973,,Mazda,Other,Petrol,,150000.0,,Andere,,550.0,9547.2,9547.2,,cars_with_price_est_20k.csv,,1998.0,,0.06364800000000001
8974,,Opel,Other,Petrol,,150000.0,,Astra,85.0,1900.0,12105.6,1900.0,,cars_with_price_est_20k.csv,Other,2000.0,22.352941176470587,0.012666666666666666
8975,,Kia,Other,Diesel,,150000.0,,Andere,66.0,5950.0,23262.72,5950.0,,cars_with_price_est_20k.csv,Other,2012.0,90.15151515151516,0.03966666666666667
8976,,Opel,Other,Diesel,,125000.0,,Corsa,,1300.0,16335.0,1300.0,,cars_with_price_est_20k.csv,,2005.0,,0.0104
8977,,Mercedes-Benz,Other,Petrol,,150000.0,,Clk,367.0,15900.0,27639.612000000005,15900.0,,cars_with_price_est_20k.csv,Automatic,2005.0,43.32425068119891,0.106
8978,,Volkswagen,Other,,,150000.0,,Lupo,74.0,1300.0,10943.712,1300.0,,cars_with_price_est_20k.csv,,1999.0,17.56756756756757,0.008666666666666666
8979,,Ford,Other,Diesel,,150000.0,,Transit,101.0,2500.0,16256.448,2500.0,,cars_with_price_est_20k.csv,Other,2004.0,24.752475247524753,0.016666666666666666
8980,,Opel,Other,Petrol,,80000.0,,Astra,,1200.0,9132.48,1200.0,,cars_with_price_est_20k.csv,Automatic,1996.0,,0.015
8981,,BMW,Other,Petrol,,100000.0,,3Er,129.0,9800.0,23582.185200000004,9800.0,,cars_with_price_est_20k.csv,Other,2007.0,75.96899224806202,0.098
8982,,Opel,Other,Petrol,,30000.0,,Andere,68.0,9500.0,31696.704,9500.0,,cars_with_price_est_20k.csv,Other,2013.0,139.7058823529412,0.31666666666666665
8983,,Volkswagen,Hatchback,Petrol,,150000.0,,Golf,75.0,2000.0,12745.2,2000.0,,cars_with_price_est_20k.csv,Other,2001.0,26.666666666666668,0.013333333333333334
8984,,Volkswagen,Hatchback,Diesel,,150000.0,,Golf,105.0,5200.0,20167.68,5200.0,,cars_with_price_est_20k.csv,Other,2008.0,49.523809523809526,0.034666666666666665
8985,,BMW,Other,Petrol,,150000.0,,3Er,192.0,5250.0,19006.0416,5250.0,,cars_with_price_est_20k.csv,Other,2003.0,27.34375,0.035
8986,,Citroen,Other,Petrol,,150000.0,,Andere,140.0,5990.0,16612.128,5990.0,,cars_with_price_est_20k.csv,Other,2006.0,42.785714285714285,0.039933333333333335
8987,,Mercedes-Benz,Other,Diesel,,60000.0,,B Klasse,136.0,22500.0,33930.08640000001,22500.0,,cars_with_price_est_20k.csv,Automatic,2012.0,165.44117647058823,0.375
8988,,Toyota,Hatchback,Petrol,,150000.0,,Yaris,86.0,1490.0,13950.144,1490.0,,cars_with_price_est_20k.csv,Other,2002.0,17.325581395348838,0.009933333333333334
8989,,BMW,Other,Diesel,,150000.0,,X Reihe,306.0,31999.0,34692.84,31999.0,,cars_with_price_est_20k.csv,Automatic,2011.0,104.5718954248366,0.21332666666666666
8990,,Ford,Other,Petrol,,150000.0,,Focus,101.0,0.0,13442.832,13442.832,,cars_with_price_est_20k.csv,Other,2001.0,133.09734653465347,0.08961888
8991,,Peugeot,Other,,,150000.0,,1 Reihe,55.0,375.0,28392.0,28392.0,,cars_with_price_est_20k.csv,Other,2016.0,516.2181818181818,0.18928
8992,,Mercedes-Benz,Other,Petrol,,150000.0,,C Klasse,156.0,7500.0,23314.636800000004,7500.0,,cars_with_price_est_20k.csv,Other,2008.0,48.07692307692308,0.05
8993,,Volkswagen,Other,Petrol,,150000.0,,Polo,,800.0,9547.2,9547.2,,cars_with_price_est_20k.csv,Other,1998.0,,0.06364800000000001
8994,,Opel,Other,Petrol,,150000.0,,Vectra,,450.0,8704.800000000001,8704.800000000001,,cars_with_price_est_20k.csv,Other,1997.0,,0.05803200000000001
8995,,Toyota,Other,Petrol,,150000.0,,Avensis,129.0,3999.0,17164.992000000002,3999.0,,cars_with_price_est_20k.csv,Other,2004.0,31.0,0.02666
8996,,Nissan,Other,Petrol,,100000.0,,Micra,65.0,2699.0,17800.2,2699.0,,cars_with_price_est_20k.csv,Other,2005.0,41.52307692307692,0.02699
8997,,BMW,Other,Petrol,,150000.0,,5Er,150.0,1700.0,12252.240000000002,1700.0,,cars_with_price_est_20k.csv,Other,1998.0,11.333333333333334,0.011333333333333334
8998,,Kia,Other,Petrol,,150000.0,,Picanto,65.0,1500.0,15958.8,1500.0,,cars_with_price_est_20k.csv,Other,2005.0,23.076923076923077,0.01
8999,,Fiat,Other,Petrol,,150000.0,,Andere,131.0,980.0,9575.8416,9575.8416,,cars_with_price_est_20k.csv,Other,1998.0,73.09802748091603,0.063838944
9000,,Renault,Other,Diesel,,150000.0,,Kangoo,65.0,990.0,14217.84,14217.84,,cars_with_price_est_20k.csv,Other,2003.0,218.736,0.0947856
9001,,Volkswagen,Other,Petrol,,100000.0,,Polo,80.0,3900.0,20378.88,3900.0,,cars_with_price_est_20k.csv,Other,2007.0,48.75,0.039
9002,,Ford,Other,Diesel,,150000.0,,Fiesta,68.0,1599.0,15185.664,1599.0,,cars_with_price_est_20k.csv,Other,2004.0,23.514705882352942,0.01066
9003,,Volkswagen,Hatchback,Petrol,,50000.0,,Golf,211.0,20500.0,37539.84,20500.0,,cars_with_price_est_20k.csv,Automatic,2012.0,97.1563981042654,0.41
9004,,Audi,Other,Petrol,,150000.0,,A6,177.0,4950.0,31828.2432,4950.0,,cars_with_price_est_20k.csv,Automatic,2004.0,27.966101694915253,0.033
9005,,Mazda,Other,Petrol,,150000.0,,3 Reihe,88.0,599.0,10353.408,10353.408,,cars_with_price_est_20k.csv,Other,1998.0,117.65236363636363,0.06902272
9006,,BMW,Other,Diesel,,150000.0,,3Er,184.0,14999.0,26784.576,14999.0,,cars_with_price_est_20k.csv,Other,2010.0,81.5163043478261,0.09999333333333334
9007,,Opel,Other,Diesel,,150000.0,,Astra,101.0,4250.0,16256.448,4250.0,,cars_with_price_est_20k.csv,Other,2004.0,42.07920792079208,0.028333333333333332
9008,,Volkswagen,Hatchback,,,150000.0,,Golf,,600.0,28080.0,28080.0,,cars_with_price_est_20k.csv,Other,2016.0,,0.1872
9009,,Mitsubishi,Other,Petrol,,150000.0,,Andere,,3100.0,13562.64,3100.0,,cars_with_price_est_20k.csv,,2002.0,,0.020666666666666667
9010,,Volkswagen,Other,Petrol,,50000.0,,Passat,122.0,13200.0,30067.200000000004,13200.0,,cars_with_price_est_20k.csv,Other,2011.0,108.19672131147541,0.264
9011,,Peugeot,Other,Petrol,,150000.0,,3 Reihe,88.0,2500.0,11266.944,2500.0,,cars_with_price_est_20k.csv,Other,1999.0,28.40909090909091,0.016666666666666666
9012,,Volkswagen,Hatchback,Petrol,,150000.0,,Golf,,4200.0,29484.0,4200.0,,cars_with_price_est_20k.csv,Other,2017.0,,0.028
9013,,BMW,Other,Diesel,,150000.0,,5Er,,3199.0,14447.160000000002,3199.0,,cars_with_price_est_20k.csv,Automatic,2003.0,,0.021326666666666667
9014,,Ford,Other,Diesel,,150000.0,,Transit,,3899.0,17971.2,3899.0,,cars_with_price_est_20k.csv,,2008.0,,0.025993333333333334
9015,,Mercedes-Benz,Other,Diesel,,60000.0,,Sprinter,150.0,3500.0,26547.444000000007,3500.0,,cars_with_price_est_20k.csv,Other,2007.0,23.333333333333332,0.058333333333333334
9016,,Seat,Other,Petrol,,70000.0,,Ibiza,75.0,4750.0,19311.6,4750.0,,cars_with_price_est_20k.csv,Other,2005.0,63.333333333333336,0.06785714285714285
9017,,Volkswagen,Other,Petrol,,150000.0,,Nan,,330.0,7862.400000000001,7862.400000000001,,cars_with_price_est_20k.csv,Other,1996.0,,0.052416000000000004
9018,,Opel,Other,Petrol,,100000.0,,Astra,105.0,4699.0,19331.4,4699.0,,cars_with_price_est_20k.csv,Other,2005.0,44.75238095238095,0.04699
9019,,Audi,Other,Diesel,,150000.0,,A3,140.0,3999.0,29787.264000000003,3999.0,,cars_with_price_est_20k.csv,Automatic,2004.0,28.564285714285713,0.02666
9020,,Peugeot,Other,Diesel,,150000.0,,2 Reihe,109.0,6150.0,21280.272,6150.0,,cars_with_price_est_20k.csv,Other,2009.0,56.42201834862385,0.041
9021,,Ford,Other,Petrol,,80000.0,,Fiesta,69.0,3990.0,21755.5968,3990.0,,cars_with_price_est_20k.csv,Other,2008.0,57.82608695652174,0.049875
9022,,Opel,Other,Petrol,,150000.0,,Vectra,116.0,1200.0,7486.128000000001,1200.0,,cars_with_price_est_20k.csv,Other,1991.0,10.344827586206897,0.008
9023,,Audi,Other,Diesel,,150000.0,,A3,190.0,9900.0,40055.808,9900.0,,cars_with_price_est_20k.csv,Other,2008.0,52.10526315789474,0.066
9024,,Ford,Other,,,150000.0,,Escort,75.0,80.0,6224.4,6224.4,,cars_with_price_est_20k.csv,Other,1988.0,82.99199999999999,0.041496
9025,,Opel,Other,Diesel,,125000.0,,Corsa,75.0,5190.0,20064.0,5190.0,,cars_with_price_est_20k.csv,Other,2008.0,69.2,0.04152
9026,,BMW,Other,Diesel,,125000.0,,M Reihe,350.0,11500.0,13643.4375,11500.0,,cars_with_price_est_20k.csv,Other,1995.0,32.857142857142854,0.092
9027,,Mazda,Other,,,150000.0,,Andere,124.0,4800.0,17002.752,4800.0,,cars_with_price_est_20k.csv,Other,2004.0,38.70967741935484,0.032
9028,,Opel,Other,Diesel,,90000.0,,Insignia,131.0,10990.0,26405.568000000003,10990.0,,cars_with_price_est_20k.csv,Other,2010.0,83.89312977099236,0.12211111111111111
9029,,Volkswagen,Other,Petrol,,150000.0,,Polo,,320.0,28080.0,28080.0,,cars_with_price_est_20k.csv,,2016.0,,0.1872
9030,,Volkswagen,Hatchback,Diesel,,20000.0,,Golf,150.0,23700.0,42385.2,23700.0,,cars_with_price_est_20k.csv,Other,2015.0,158.0,1.185
9031,,Seat,Other,Petrol,,125000.0,,Arosa,,750.0,11880.000000000002,11880.000000000002,,cars_with_price_est_20k.csv,Other,2000.0,,0.09504000000000001
9032,,Renault,Other,,,150000.0,,Nan,,80.0,7371.0,7371.0,,cars_with_price_est_20k.csv,Other,1995.0,,0.04914
9033,,Renault,Other,Diesel,,80000.0,,Kangoo,90.0,4750.0,24860.64,4750.0,,cars_with_price_est_20k.csv,Other,2010.0,52.77777777777778,0.059375
9034,,Hyundai,SUV,Diesel,,150000.0,,Tucson,140.0,2480.0,21565.44,2480.0,,cars_with_price_est_20k.csv,,2008.0,17.714285714285715,0.016533333333333334
9035,,Honda,Other,Hybrid,,70000.0,,Cr Reihe,114.0,9990.0,30395.904,9990.0,,cars_with_price_est_20k.csv,Other,2012.0,87.63157894736842,0.1427142857142857
9036,,Daewoo,Other,Petrol,,150000.0,,Nubira,122.0,850.0,14397.1776,14397.1776,,cars_with_price_est_20k.csv,Other,2004.0,118.0096524590164,0.09598118400000001
9037,,Porsche,Other,Petrol,,150000.0,,Andere,211.0,17500.0,23047.4088,17500.0,,cars_with_price_est_20k.csv,Other,1991.0,82.93838862559242,0.11666666666666667
9038,,Audi,Other,Diesel,,150000.0,,A5,190.0,15600.0,41933.42399999999,15600.0,,cars_with_price_est_20k.csv,Other,2009.0,82.10526315789474,0.104
9039,,Sonstige Autos,Other,Petrol,,10000.0,,Nan,160.0,13800.0,32525.337600000006,13800.0,,cars_with_price_est_20k.csv,Other,2009.0,86.25,1.38
9040,,BMW,Other,Diesel,,150000.0,,7Er,231.0,12300.0,25219.3032,12300.0,,cars_with_price_est_20k.csv,Automatic,2007.0,53.246753246753244,0.082
9041,,Volkswagen,Other,Petrol,,150000.0,,Beetle,115.0,2200.0,11890.32,2200.0,,cars_with_price_est_20k.csv,Other,1999.0,19.130434782608695,0.014666666666666666
9042,,Volkswagen,Other,Petrol,,50000.0,,Fox,45.0,4500.0,25920.000000000004,4500.0,,cars_with_price_est_20k.csv,Other,2011.0,100.0,0.09
9043,,Volkswagen,Hatchback,Petrol,,150000.0,,Golf,,1400.0,12074.4,1400.0,,cars_with_price_est_20k.csv,Other,2001.0,,0.009333333333333334
9044,,Volkswagen,Hatchback,Diesel,,150000.0,,Golf,105.0,5600.0,19222.32,5600.0,,cars_with_price_est_20k.csv,Other,2007.0,53.333333333333336,0.037333333333333336
9045,,BMW,Other,Petrol,,30000.0,,1Er,143.0,9990.0,29074.91328,9990.0,,cars_with_price_est_20k.csv,Automatic,2008.0,69.86013986013987,0.333
9046,,BMW,Other,Petrol,,150000.0,,3Er,170.0,1300.0,11577.384,1300.0,,cars_with_price_est_20k.csv,Other,1997.0,7.647058823529412,0.008666666666666666
9047,,Audi,Other,Diesel,,150000.0,,Q7,232.0,17250.0,40895.9616,17250.0,,cars_with_price_est_20k.csv,Automatic,2007.0,74.35344827586206,0.115
9048,,Audi,Other,Petrol,,150000.0,,80,140.0,1750.0,14607.216000000002,1750.0,,cars_with_price_est_20k.csv,Other,1994.0,12.5,0.011666666666666667
9049,,Seat,Other,Petrol,,150000.0,,Leon,105.0,2200.0,13550.16,2200.0,,cars_with_price_est_20k.csv,Other,2001.0,20.952380952380953,0.014666666666666666
9050,,Mitsubishi,Other,Petrol,,50000.0,,Andere,98.0,3000.0,22087.296,3000.0,,cars_with_price_est_20k.csv,Automatic,2005.0,30.612244897959183,0.06
9051,,Volkswagen,Other,Diesel,,150000.0,,Passat,140.0,12500.0,26956.800000000003,12500.0,,cars_with_price_est_20k.csv,Other,2012.0,89.28571428571429,0.08333333333333333
9052,,Nissan,Other,Petrol,,150000.0,,Micra,,500.0,29484.0,29484.0,,cars_with_price_est_20k.csv,Other,2017.0,,0.19656
9053,,BMW,Other,Petrol,,150000.0,,5Er,177.0,9300.0,20792.772,9300.0,,cars_with_price_est_20k.csv,Automatic,2005.0,52.54237288135593,0.062
9054,,Fiat,Other,Petrol,,150000.0,,Seicento,54.0,800.0,8909.6592,8909.6592,,cars_with_price_est_20k.csv,Other,1999.0,164.9936888888889,0.059397728000000004
9055,,Audi,Other,Diesel,,150000.0,,A4,163.0,6890.0,32847.672,6890.0,,cars_with_price_est_20k.csv,Other,2005.0,42.26993865030675,0.04593333333333333
9056,,Rover,Other,,,150000.0,,Andere,,800.0,30958.2,30958.2,,cars_with_price_est_20k.csv,,2017.0,,0.20638800000000002
9057,,Fiat,Other,Petrol,,30000.0,,Andere,65.0,2400.0,18266.2416,2400.0,,cars_with_price_est_20k.csv,Other,2006.0,36.92307692307692,0.08
9058,,Volkswagen,Hatchback,Diesel,,150000.0,,Golf,90.0,2000.0,11313.12,2000.0,,cars_with_price_est_20k.csv,Other,1999.0,22.22222222222222,0.013333333333333334
9059,,Seat,Other,Petrol,,150000.0,,Arosa,50.0,1599.0,13759.2,1599.0,,cars_with_price_est_20k.csv,Other,2003.0,31.98,0.01066
9060,,Volvo,Other,Petrol,,150000.0,,850,126.0,2899.0,14646.996,2899.0,,cars_with_price_est_20k.csv,Other,1995.0,23.00793650793651,0.019326666666666666
9061,,Opel,Other,CNG/LPG,,80000.0,,Vectra,147.0,3699.0,18237.417600000004,3699.0,,cars_with_price_est_20k.csv,Other,2002.0,25.163265306122447,0.0462375
9062,,Fiat,Other,CNG/LPG,,125000.0,,Panda,60.0,4750.0,16515.839999999997,4750.0,,cars_with_price_est_20k.csv,Other,2008.0,79.16666666666667,0.038
9063,,BMW,Other,Petrol,,80000.0,,3Er,143.0,11750.0,27687.39624,11750.0,,cars_with_price_est_20k.csv,Other,2009.0,82.16783216783217,0.146875
9064,,Citroen,Other,Petrol,,125000.0,,C3,73.0,2400.0,12206.238,2400.0,,cars_with_price_est_20k.csv,Other,2002.0,32.87671232876713,0.0192
9065,,Hyundai,Other,Petrol,,90000.0,,Andere,143.0,6000.0,22373.3376,6000.0,,cars_with_price_est_20k.csv,Other,2006.0,41.95804195804196,0.06666666666666667
9066,,Porsche,Other,Petrol,,150000.0,,Andere,211.0,23600.0,21560.4792,23600.0,,cars_with_price_est_20k.csv,Other,1989.0,111.84834123222748,0.15733333333333333
9067,,Fiat,Other,Petrol,,150000.0,,Punto,60.0,100.0,8295.455999999998,8295.455999999998,,cars_with_price_est_20k.csv,Other,1998.0,138.25759999999997,0.05530303999999999
9068,,Volkswagen,Other,,,150000.0,,Nan,,5600.0,15444.0,5600.0,,cars_with_price_est_20k.csv,,2005.0,,0.037333333333333336
9069,,Volkswagen,Other,Petrol,,150000.0,,Passat,,1500.0,9547.2,1500.0,,cars_with_price_est_20k.csv,Other,1998.0,,0.01
